user_id,user_name,match_rank,matched_user_id,matched_user_name,match_score,genre_score,role_score,age_score,location_score,distance_km,genre_matches,role_matches,age_compatible,matched_location
user_041,Diana Ross,1,user_010,Stevie Wonder,92.5,22.5,30.0,15,25,0.0,Pop|R&B|Soul,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_041,Diana Ross,2,user_016,Aretha Franklin,85.0,15.0,30.0,15,25,0.0,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_041,Diana Ross,3,user_038,Marvin Gaye,85.0,15.0,30.0,15,25,0.0,R&B|Soul,singer,True,"Washington, D.C. | Detroit, Michigan"
user_041,Diana Ross,4,user_003,Michael Jackson,82.5,22.5,30.0,15,15,3185.4,Pop|R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_041,Diana Ross,5,user_009,Mariah Carey,82.5,22.5,30.0,15,15,773.08,Pop|R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
user_041,Diana Ross,6,user_012,Whitney Houston,82.5,22.5,30.0,15,15,758.87,Pop|R&B|Soul,singer,True,"Newark, New Jersey"
user_041,Diana Ross,7,user_040,Tina Turner,82.5,22.5,30.0,15,15,731.56,Pop|R&B|Soul,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_041,Diana Ross,8,user_052,Adele,82.5,22.5,30.0,15,15,6035.75,Pop|R&B|Soul,singer,True,"London, England"
user_041,Diana Ross,9,user_054,Bruno Mars,82.5,22.5,30.0,15,15,3185.4,Pop|R&B|Soul,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_041,Diana Ross,10,user_019,Drake,80.0,15.0,30.0,15,20,331.67,Pop|R&B,singer,True,"Toronto, Canada"
user_042,Dolly Parton,1,user_043,Johnny Cash,80.0,10.0,30.0,15,25,0.0,Country,singer,True,"Kingsland, Arkansas | Nashville, Tennessee"
user_042,Dolly Parton,2,user_002,Elvis Presley,70.0,20.0,30.0,15,5,316.23,Country|Pop,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_042,Dolly Parton,3,user_018,Taylor Swift,70.0,15.0,30.0,0,25,0.0,Country|Pop,singer,False,"Reading, Pennsylvania | Nashville, Tennessee"
user_042,Dolly Parton,4,user_035,Ringo Starr,70.0,20.0,30.0,15,5,6479.93,Country|Pop,singer,True,"Liverpool, England"
user_042,Dolly Parton,5,user_032,Paul McCartney,65.0,15.0,30.0,15,5,6479.93,Pop,singer,True,"Liverpool, England"
user_042,Dolly Parton,6,user_034,John Lennon,65.0,15.0,30.0,15,5,6479.93,Pop,singer,True,"Liverpool, England"
user_042,Dolly Parton,7,user_044,Willie Nelson,65.0,15.0,30.0,15,5,1211.0,Country,singer,True,"Abbott, Texas | Austin, Texas"
user_042,Dolly Parton,8,user_086,The Kinks,65.0,15.0,30.0,15,5,6736.42,Pop,singer,True,"London, England"
user_042,Dolly Parton,9,user_004,Madonna,60.0,10.0,30.0,15,5,1220.76,Pop,singer,True,"Bay City, Michigan | New York City, New York"
user_042,Dolly Parton,10,user_005,Elton John,60.0,10.0,30.0,15,5,6736.42,Pop,singer,True,"Pinner, England | London, England"
user_043,Johnny Cash,1,user_018,Taylor Swift,85.0,15.0,30.0,15,25,0.0,Folk|Country,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_043,Johnny Cash,2,user_042,Dolly Parton,80.0,10.0,30.0,15,25,0.0,Country,singer,True,"Sevierville, Tennessee | Nashville, Tennessee"
user_043,Johnny Cash,3,user_002,Elvis Presley,70.0,20.0,30.0,15,5,316.23,Country|Rock and Roll,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_043,Johnny Cash,4,user_015,Bob Dylan,60.0,10.0,30.0,15,5,1220.76,Folk,singer,True,"Duluth, Minnesota | New York City, New York"
user_043,Johnny Cash,5,user_030,Bruce Springsteen,60.0,10.0,30.0,15,5,1181.74,Folk,singer,True,"Freehold, New Jersey"
user_043,Johnny Cash,6,user_035,Ringo Starr,60.0,10.0,30.0,15,5,6479.93,Country,singer,True,"Liverpool, England"
user_043,Johnny Cash,7,user_044,Willie Nelson,60.0,10.0,30.0,15,5,1211.0,Country,singer,True,"Abbott, Texas | Austin, Texas"
user_043,Johnny Cash,8,user_050,Joni Mitchell,60.0,10.0,30.0,15,5,2617.34,Folk,singer,True,"Fort Macleod, Canada"
user_043,Johnny Cash,9,user_037,Ray Charles,57.5,7.5,30.0,15,5,3171.21,Country,singer,True,"Albany, Georgia | Seattle, Washington"
user_043,Johnny Cash,10,user_003,Michael Jackson,50.0,0.0,30.0,15,5,2858.93,,singer,True,"Gary, Indiana | Los Angeles, California"
user_044,Willie Nelson,1,user_042,Dolly Parton,65.0,15.0,30.0,15,5,1211.0,Country,singer,True,"Sevierville, Tennessee | Nashville, Tennessee"
user_044,Willie Nelson,2,user_002,Elvis Presley,60.0,10.0,30.0,15,5,900.85,Country,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_044,Willie Nelson,3,user_035,Ringo Starr,60.0,10.0,30.0,15,5,7647.35,Country,singer,True,"Liverpool, England"
user_044,Willie Nelson,4,user_043,Johnny Cash,60.0,10.0,30.0,15,5,1211.0,Country,singer,True,"Kingsland, Arkansas | Nashville, Tennessee"
user_044,Willie Nelson,5,user_018,Taylor Swift,57.5,7.5,30.0,15,5,1211.0,Country,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_044,Willie Nelson,6,user_037,Ray Charles,57.5,7.5,30.0,15,5,2847.83,Country,singer,True,"Albany, Georgia | Seattle, Washington"
user_044,Willie Nelson,7,user_003,Michael Jackson,50.0,0.0,30.0,15,5,1971.48,,singer,True,"Gary, Indiana | Los Angeles, California"
user_044,Willie Nelson,8,user_004,Madonna,50.0,0.0,30.0,15,5,2431.61,,singer,True,"Bay City, Michigan | New York City, New York"
user_044,Willie Nelson,9,user_005,Elton John,50.0,0.0,30.0,15,5,7910.4,,singer,True,"Pinner, England | London, England"
user_044,Willie Nelson,10,user_006,Led Zeppelin,50.0,0.0,30.0,15,5,7910.4,,singer,True,"London, England"
user_045,Bob Marley,1,user_065,Snoop Dogg,60.0,10.0,30.0,15,5,4457.62,Reggae,singer,True,"Long Beach, California"
user_045,Bob Marley,2,user_020,Rihanna,57.5,7.5,30.0,15,5,2537.77,Reggae,singer,True,"Saint Michael, Barbados | New York City, New York"
user_045,Bob Marley,3,user_002,Elvis Presley,50.0,0.0,30.0,15,5,2310.43,,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_045,Bob Marley,4,user_003,Michael Jackson,50.0,0.0,30.0,15,5,4468.96,,singer,True,"Gary, Indiana | Los Angeles, California"
user_045,Bob Marley,5,user_004,Madonna,50.0,0.0,30.0,15,5,2537.77,,singer,True,"Bay City, Michigan | New York City, New York"
user_045,Bob Marley,6,user_005,Elton John,50.0,0.0,30.0,15,5,7534.9,,singer,True,"Pinner, England | London, England"
user_045,Bob Marley,7,user_006,Led Zeppelin,50.0,0.0,30.0,15,5,7534.9,,singer,True,"London, England"
user_045,Bob Marley,8,user_007,Rolling Stones,50.0,0.0,30.0,15,5,7534.9,,singer,True,"London, England"
user_045,Bob Marley,9,user_009,Mariah Carey,50.0,0.0,30.0,15,5,2537.77,,singer,True,"Huntington, New York | New York City, New York"
user_045,Bob Marley,10,user_010,Stevie Wonder,50.0,0.0,30.0,15,5,2766.95,,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_046,Jimi Hendrix,1,user_007,Rolling Stones,90.0,20.0,30.0,15,25,0.0,Rock|Blues Rock,singer,True,"London, England"
user_046,Jimi Hendrix,2,user_005,Elton John,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"Pinner, England | London, England"
user_046,Jimi Hendrix,3,user_006,Led Zeppelin,80.0,10.0,30.0,15,25,0.0,Blues Rock,singer,True,"London, England"
user_046,Jimi Hendrix,4,user_014,Queen,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_046,Jimi Hendrix,5,user_047,Eric Clapton,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"Ripley, England | London, England"
user_046,Jimi Hendrix,6,user_085,The Who,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_046,Jimi Hendrix,7,user_086,The Kinks,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_046,Jimi Hendrix,8,user_013,David Bowie,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_046,Jimi Hendrix,9,user_052,Adele,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_046,Jimi Hendrix,10,user_053,Ed Sheeran,70.0,0.0,30.0,15,25,0.0,,singer,True,"Halifax, England | London, England"
user_047,Eric Clapton,1,user_007,Rolling Stones,85.0,15.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_047,Eric Clapton,2,user_085,The Who,85.0,15.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_047,Eric Clapton,3,user_086,The Kinks,85.0,15.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_047,Eric Clapton,4,user_005,Elton John,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"Pinner, England | London, England"
user_047,Eric Clapton,5,user_014,Queen,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_047,Eric Clapton,6,user_015,Bob Dylan,80.0,20.0,30.0,15,15,5570.24,Rock|Blues,singer,True,"Duluth, Minnesota | New York City, New York"
user_047,Eric Clapton,7,user_032,Paul McCartney,80.0,15.0,30.0,15,20,286.91,Rock,singer,True,"Liverpool, England"
user_047,Eric Clapton,8,user_034,John Lennon,80.0,15.0,30.0,15,20,286.91,Rock,singer,True,"Liverpool, England"
user_047,Eric Clapton,9,user_046,Jimi Hendrix,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"Seattle, Washington | London, England"
user_047,Eric Clapton,10,user_029,U2,75.0,10.0,30.0,15,20,463.33,Rock,singer,True,"Dublin, Ireland"
user_048,Carlos Santana,1,user_006,Led Zeppelin,70.0,10.0,30.0,15,15,8616.45,Blues Rock,singer,True,"London, England"
user_048,Carlos Santana,2,user_007,Rolling Stones,70.0,10.0,30.0,15,15,8616.45,Blues Rock,singer,True,"London, England"
user_048,Carlos Santana,3,user_025,AC DC,70.0,10.0,30.0,15,15,11947.37,Blues Rock,singer,True,"Sydney, Australia"
user_048,Carlos Santana,4,user_046,Jimi Hendrix,70.0,10.0,30.0,15,15,8616.45,Blues Rock,singer,True,"Seattle, Washington | London, England"
user_048,Carlos Santana,5,user_067,Tupac Shakur,70.0,0.0,30.0,15,25,13.43,,singer,True,"East Harlem, New York | Oakland, California"
user_048,Carlos Santana,6,user_075,Green Day,70.0,0.0,30.0,15,25,16.75,,singer,True,"Berkeley, California"
user_048,Carlos Santana,7,user_078,Aerosmith,70.0,10.0,30.0,15,15,4333.95,Blues Rock,singer,True,"Boston, Massachusetts"
user_048,Carlos Santana,8,user_084,The Doors,70.0,10.0,30.0,15,15,558.96,Blues Rock,singer,True,"Los Angeles, California"
user_048,Carlos Santana,9,user_049,Neil Young,65.0,0.0,30.0,15,20,287.75,,singer,True,"Toronto, Canada | California, USA"
user_048,Carlos Santana,10,user_002,Elvis Presley,60.0,0.0,30.0,15,15,2894.83,,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_049,Neil Young,1,user_033,George Harrison,80.0,20.0,30.0,15,15,8277.51,Rock|Folk Rock,singer,True,"Liverpool, England"
user_049,Neil Young,2,user_056,Katy Perry,75.0,10.0,30.0,15,20,321.0,Rock,singer,True,"Santa Barbara, California | Los Angeles, California"
user_049,Neil Young,3,user_087,The Beach Boys,75.0,10.0,30.0,15,20,332.56,Rock,singer,True,"Hawthorne, California"
user_049,Neil Young,4,user_097,Lana Del Rey,75.0,10.0,30.0,15,20,321.0,Rock,singer,True,"New York City, New York | Los Angeles, California"
user_049,Neil Young,5,user_005,Elton John,70.0,10.0,30.0,15,15,8563.58,Rock,singer,True,"Pinner, England | London, England"
user_049,Neil Young,6,user_007,Rolling Stones,70.0,10.0,30.0,15,15,8563.58,Rock,singer,True,"London, England"
user_049,Neil Young,7,user_014,Queen,70.0,10.0,30.0,15,15,8563.58,Rock,singer,True,"London, England"
user_049,Neil Young,8,user_015,Bob Dylan,70.0,10.0,30.0,15,15,3918.7,Rock,singer,True,"Duluth, Minnesota | New York City, New York"
user_049,Neil Young,9,user_029,U2,70.0,10.0,30.0,15,15,8117.54,Rock,singer,True,"Dublin, Ireland"
user_049,Neil Young,10,user_030,Bruce Springsteen,70.0,10.0,30.0,15,15,3905.36,Rock,singer,True,"Freehold, New Jersey"
user_050,Joni Mitchell,1,user_018,Taylor Swift,75.0,15.0,30.0,15,15,2617.34,Folk|Pop,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_050,Joni Mitchell,2,user_002,Elvis Presley,70.0,10.0,30.0,15,15,2491.08,Pop,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_050,Joni Mitchell,3,user_004,Madonna,70.0,10.0,30.0,15,15,3202.38,Pop,singer,True,"Bay City, Michigan | New York City, New York"
user_050,Joni Mitchell,4,user_005,Elton John,70.0,10.0,30.0,15,15,7118.23,Pop,singer,True,"Pinner, England | London, England"
user_050,Joni Mitchell,5,user_009,Mariah Carey,70.0,10.0,30.0,15,15,3202.38,Pop,singer,True,"Huntington, New York | New York City, New York"
user_050,Joni Mitchell,6,user_013,David Bowie,70.0,10.0,30.0,15,15,7118.23,Pop,singer,True,"London, England"
user_050,Joni Mitchell,7,user_014,Queen,70.0,10.0,30.0,15,15,7118.23,Pop,singer,True,"London, England"
user_050,Joni Mitchell,8,user_015,Bob Dylan,70.0,10.0,30.0,15,15,3202.38,Folk,singer,True,"Duluth, Minnesota | New York City, New York"
user_050,Joni Mitchell,9,user_017,Beyoncé,70.0,10.0,30.0,15,15,2687.36,Pop,singer,True,"Houston, Texas"
user_050,Joni Mitchell,10,user_019,Drake,70.0,10.0,30.0,15,15,2655.82,Pop,singer,True,"Toronto, Canada"
user_052,Adele,1,user_096,Amy Winehouse,90.0,20.0,30.0,15,25,0.0,R&B|Soul,singer,True,"London, England"
user_052,Adele,2,user_053,Ed Sheeran,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"Halifax, England | London, England"
user_052,Adele,3,user_099,Dua Lipa,77.0,10.0,30.0,12.0,25,0.0,Pop,singer,False,"London, England"
user_052,Adele,4,user_003,Michael Jackson,72.5,22.5,30.0,15,5,8755.32,Pop|R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_052,Adele,5,user_012,Whitney Houston,72.5,22.5,30.0,15,5,5580.0,Pop|R&B|Soul,singer,True,"Newark, New Jersey"
user_052,Adele,6,user_040,Tina Turner,72.5,22.5,30.0,15,5,6759.66,Pop|R&B|Soul,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_052,Adele,7,user_054,Bruno Mars,72.5,22.5,30.0,15,5,8755.32,Pop|R&B|Soul,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_052,Adele,8,user_016,Aretha Franklin,70.0,20.0,30.0,15,5,6035.75,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_052,Adele,9,user_019,Drake,70.0,20.0,30.0,15,5,5712.72,Pop|R&B,singer,True,"Toronto, Canada"
user_052,Adele,10,user_038,Marvin Gaye,70.0,20.0,30.0,15,5,6035.75,R&B|Soul,singer,True,"Washington, D.C. | Detroit, Michigan"
user_053,Ed Sheeran,1,user_052,Adele,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"London, England"
user_053,Ed Sheeran,2,user_099,Dua Lipa,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"London, England"
user_053,Ed Sheeran,3,user_014,Queen,78.5,10.0,30.0,13.5,25,0.0,Pop,singer,False,"London, England"
user_053,Ed Sheeran,4,user_033,George Harrison,75.0,10.0,30.0,15,20,286.91,Pop,singer,True,"Liverpool, England"
user_053,Ed Sheeran,5,user_034,John Lennon,75.0,10.0,30.0,15,20,286.91,Pop,singer,True,"Liverpool, England"
user_053,Ed Sheeran,6,user_017,Beyoncé,70.0,10.0,30.0,15,15,7803.22,Pop,singer,True,"Houston, Texas"
user_053,Ed Sheeran,7,user_019,Drake,70.0,10.0,30.0,15,15,5712.72,Pop,singer,True,"Toronto, Canada"
user_053,Ed Sheeran,8,user_022,Kanye West,70.0,10.0,30.0,15,15,6352.77,Pop,singer,True,"Atlanta, Georgia | Chicago, Illinois"
user_053,Ed Sheeran,9,user_046,Jimi Hendrix,70.0,0.0,30.0,15,25,0.0,,singer,True,"Seattle, Washington | London, England"
user_053,Ed Sheeran,10,user_055,Lady Gaga,70.0,10.0,30.0,15,15,5570.24,Pop,singer,True,"New York City, New York"
user_054,Bruno Mars,1,user_003,Michael Jackson,92.5,22.5,30.0,15,25,0.0,Pop|R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_054,Bruno Mars,2,user_058,Ariana Grande,85.0,15.0,30.0,15,25,0.0,Pop|R&B,singer,True,"Boca Raton, Florida | Los Angeles, California"
user_054,Bruno Mars,3,user_056,Katy Perry,77.5,7.5,30.0,15,25,0.0,Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_054,Bruno Mars,4,user_098,Billie Eilish,77.5,7.5,30.0,15,25,0.0,Pop,singer,True,"Los Angeles, California"
user_054,Bruno Mars,5,user_009,Mariah Carey,72.5,22.5,30.0,15,5,3935.54,Pop|R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
user_054,Bruno Mars,6,user_011,Prince,72.5,22.5,30.0,15,5,2448.22,Funk|Pop|R&B,singer,True,"Minneapolis, Minnesota"
user_054,Bruno Mars,7,user_012,Whitney Houston,72.5,22.5,30.0,15,5,3921.23,Pop|R&B|Soul,singer,True,"Newark, New Jersey"
user_054,Bruno Mars,8,user_039,James Brown,72.5,22.5,30.0,15,5,3330.68,Funk|R&B|Soul,singer,True,"Barnwell, South Carolina | Augusta, Georgia"
user_054,Bruno Mars,9,user_040,Tina Turner,72.5,22.5,30.0,15,5,2552.34,Pop|R&B|Soul,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_054,Bruno Mars,10,user_052,Adele,72.5,22.5,30.0,15,5,8755.32,Pop|R&B|Soul,singer,True,"London, England"
user_055,Lady Gaga,1,user_004,Madonna,90.0,20.0,30.0,15,25,0.0,Pop|Dance,singer,True,"Bay City, Michigan | New York City, New York"
user_055,Lady Gaga,2,user_020,Rihanna,85.0,15.0,30.0,15,25,0.0,Pop|Dance,singer,True,"Saint Michael, Barbados | New York City, New York"
user_055,Lady Gaga,3,user_009,Mariah Carey,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"Huntington, New York | New York City, New York"
user_055,Lady Gaga,4,user_063,Nicki Minaj,80.0,10.0,30.0,15,25,13.17,Pop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_055,Lady Gaga,5,user_012,Whitney Houston,77.5,7.5,30.0,15,25,14.35,Pop,singer,True,"Newark, New Jersey"
user_055,Lady Gaga,6,user_003,Michael Jackson,75.0,15.0,30.0,15,15,3935.54,Pop|Dance,singer,True,"Gary, Indiana | Los Angeles, California"
user_055,Lady Gaga,7,user_095,Björk,75.0,15.0,30.0,15,15,4202.86,Electronic|Pop,singer,True,"Reykjavík, Iceland"
user_055,Lady Gaga,8,user_002,Elvis Presley,70.0,10.0,30.0,15,15,1534.29,Pop,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_055,Lady Gaga,9,user_005,Elton John,70.0,10.0,30.0,15,15,5570.24,Pop,singer,True,"Pinner, England | London, England"
user_055,Lady Gaga,10,user_013,David Bowie,70.0,10.0,30.0,15,15,5570.24,Pop,singer,True,"London, England"
user_056,Katy Perry,1,user_058,Ariana Grande,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"Boca Raton, Florida | Los Angeles, California"
user_056,Katy Perry,2,user_097,Lana Del Rey,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"New York City, New York | Los Angeles, California"
user_056,Katy Perry,3,user_003,Michael Jackson,77.5,7.5,30.0,15,25,0.0,Pop,singer,True,"Gary, Indiana | Los Angeles, California"
user_056,Katy Perry,4,user_054,Bruno Mars,77.5,7.5,30.0,15,25,0.0,Pop,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_056,Katy Perry,5,user_087,The Beach Boys,75.0,20.0,30.0,0,25,18.44,Rock|Pop,singer,False,"Hawthorne, California"
user_056,Katy Perry,6,user_033,George Harrison,70.0,20.0,30.0,15,5,8470.41,Rock|Pop,singer,True,"Liverpool, England"
user_056,Katy Perry,7,user_034,John Lennon,70.0,20.0,30.0,15,5,8470.41,Rock|Pop,singer,True,"Liverpool, England"
user_056,Katy Perry,8,user_061,Kendrick Lamar,70.0,0.0,30.0,15,25,17.76,,singer,True,"Compton, California"
user_056,Katy Perry,9,user_077,Guns N Roses,70.0,0.0,30.0,15,25,0.0,,singer,True,"Los Angeles, California"
user_056,Katy Perry,10,user_084,The Doors,70.0,0.0,30.0,15,25,0.0,,singer,True,"Los Angeles, California"
user_057,Justin Bieber,1,user_058,Ariana Grande,80.0,30.0,30.0,15,5,3110.12,Pop|R&B,singer,True,"Boca Raton, Florida | Los Angeles, California"
user_057,Justin Bieber,2,user_059,The Weeknd,70.0,20.0,30.0,15,5,1183.14,Pop|R&B,singer,True,"Toronto, Canada"
user_057,Justin Bieber,3,user_052,Adele,68.5,20.0,30.0,13.5,5,6769.92,Pop|R&B,singer,False,"London, England"
user_057,Justin Bieber,4,user_019,Drake,65.5,20.0,30.0,10.5,5,1183.14,Pop|R&B,singer,False,"Toronto, Canada"
user_057,Justin Bieber,5,user_003,Michael Jackson,65.0,15.0,30.0,15,5,3110.12,Pop|R&B,singer,True,"Gary, Indiana | Los Angeles, California"
user_057,Justin Bieber,6,user_011,Prince,65.0,15.0,30.0,15,5,1461.11,Pop|R&B,singer,True,"Minneapolis, Minnesota"
user_057,Justin Bieber,7,user_012,Whitney Houston,65.0,15.0,30.0,15,5,1190.21,Pop|R&B,singer,True,"Newark, New Jersey"
user_057,Justin Bieber,8,user_034,John Lennon,65.0,15.0,30.0,15,5,6521.96,Pop,singer,True,"Liverpool, England"
user_057,Justin Bieber,9,user_038,Marvin Gaye,65.0,15.0,30.0,15,5,961.22,R&B,singer,True,"Washington, D.C. | Detroit, Michigan"
user_057,Justin Bieber,10,user_040,Tina Turner,65.0,15.0,30.0,15,5,751.97,Pop|R&B,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_058,Ariana Grande,1,user_057,Justin Bieber,90.0,30.0,30.0,15,15,3110.12,Pop|R&B,singer,True,"London, Ontario, Canada | Atlanta, Georgia"
user_058,Ariana Grande,2,user_003,Michael Jackson,85.0,15.0,30.0,15,25,0.0,Pop|R&B,singer,True,"Gary, Indiana | Los Angeles, California"
user_058,Ariana Grande,3,user_054,Bruno Mars,85.0,15.0,30.0,15,25,0.0,Pop|R&B,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_058,Ariana Grande,4,user_009,Mariah Carey,80.0,20.0,30.0,15,15,3935.54,Pop|R&B,singer,True,"Huntington, New York | New York City, New York"
user_058,Ariana Grande,5,user_017,Beyoncé,80.0,20.0,30.0,15,15,2206.18,Pop|R&B,singer,True,"Houston, Texas"
user_058,Ariana Grande,6,user_019,Drake,80.0,20.0,30.0,15,15,3493.74,Pop|R&B,singer,True,"Toronto, Canada"
user_058,Ariana Grande,7,user_052,Adele,80.0,20.0,30.0,15,15,8755.32,Pop|R&B,singer,True,"London, England"
user_058,Ariana Grande,8,user_056,Katy Perry,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_058,Ariana Grande,9,user_059,The Weeknd,80.0,20.0,30.0,15,15,3493.74,Pop|R&B,singer,True,"Toronto, Canada"
user_058,Ariana Grande,10,user_087,The Beach Boys,80.0,10.0,30.0,15,25,18.44,Pop,singer,True,"Hawthorne, California"
user_059,The Weeknd,1,user_019,Drake,90.0,20.0,30.0,15,25,0.0,Pop|R&B,singer,True,"Toronto, Canada"
user_059,The Weeknd,2,user_009,Mariah Carey,80.0,20.0,30.0,15,15,550.9,Pop|R&B,singer,True,"Huntington, New York | New York City, New York"
user_059,The Weeknd,3,user_010,Stevie Wonder,80.0,15.0,30.0,15,20,331.67,Pop|R&B,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_059,The Weeknd,4,user_017,Beyoncé,80.0,20.0,30.0,15,15,2094.15,Pop|R&B,singer,True,"Houston, Texas"
user_059,The Weeknd,5,user_041,Diana Ross,80.0,15.0,30.0,15,20,331.67,Pop|R&B,singer,True,"Detroit, Michigan"
user_059,The Weeknd,6,user_052,Adele,80.0,20.0,30.0,15,15,5712.72,Pop|R&B,singer,True,"London, England"
user_059,The Weeknd,7,user_057,Justin Bieber,80.0,20.0,30.0,15,15,1183.14,Pop|R&B,singer,True,"London, Ontario, Canada | Atlanta, Georgia"
user_059,The Weeknd,8,user_058,Ariana Grande,80.0,20.0,30.0,15,15,3493.74,Pop|R&B,singer,True,"Boca Raton, Florida | Los Angeles, California"
user_059,The Weeknd,9,user_003,Michael Jackson,75.0,15.0,30.0,15,15,3493.74,Pop|R&B,singer,True,"Gary, Indiana | Los Angeles, California"
user_059,The Weeknd,10,user_011,Prince,75.0,15.0,30.0,15,15,1112.36,Pop|R&B,singer,True,"Minneapolis, Minnesota"
user_060,Post Malone,1,user_017,Beyoncé,85.0,20.0,30.0,15,20,361.79,Pop|Hip Hop,singer,True,"Houston, Texas"
user_060,Post Malone,2,user_019,Drake,80.0,20.0,30.0,15,15,1936.35,Pop|Hip Hop,singer,True,"Toronto, Canada"
user_060,Post Malone,3,user_033,George Harrison,80.0,20.0,30.0,15,15,7376.02,Rock|Pop,singer,True,"Liverpool, England"
user_060,Post Malone,4,user_034,John Lennon,80.0,20.0,30.0,15,15,7376.02,Rock|Pop,singer,True,"Liverpool, England"
user_060,Post Malone,5,user_056,Katy Perry,80.0,20.0,30.0,15,15,1991.88,Rock|Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_060,Post Malone,6,user_063,Nicki Minaj,80.0,20.0,30.0,15,15,2218.9,Pop|Hip Hop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_060,Post Malone,7,user_022,Kanye West,75.5,20.0,30.0,10.5,15,1295.24,Pop|Hip Hop,singer,False,"Atlanta, Georgia | Chicago, Illinois"
user_060,Post Malone,8,user_011,Prince,75.0,15.0,30.0,15,15,1390.34,Rock|Pop,singer,True,"Minneapolis, Minnesota"
user_060,Post Malone,9,user_018,Taylor Swift,75.0,15.0,30.0,15,15,991.68,Rock|Pop,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_060,Post Malone,10,user_040,Tina Turner,75.0,15.0,30.0,15,15,881.68,Rock|Pop,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_061,Kendrick Lamar,1,user_066,Dr Dre,82.0,15.0,30.0,12.0,25,0.0,Hip Hop,singer,False,"Compton, California"
user_061,Kendrick Lamar,2,user_021,Eminem,80.0,30.0,30.0,15,5,3192.04,Hip Hop,singer,True,"St. Joseph, Missouri | Detroit, Michigan"
user_061,Kendrick Lamar,3,user_023,Jay Z,80.0,30.0,30.0,15,5,3946.68,Hip Hop,singer,True,"Brooklyn, New York"
user_061,Kendrick Lamar,4,user_062,J Cole,80.0,30.0,30.0,15,5,3585.48,Hip Hop,singer,True,"Frankfurt, Germany | Fayetteville, North Carolina"
user_061,Kendrick Lamar,5,user_064,Cardi B,80.0,30.0,30.0,15,5,3952.24,Hip Hop,singer,True,"Bronx, New York"
