user_id,user_name,match_rank,matched_user_id,matched_user_name,final_score,location_score,genre_score,audio_score,role_score,age_score,distance_km,genre_matches,role_matches,age_compatible,matched_location
user_037,Ray Charles,4,user_010,Stevie Wonder,55.5,60.0,50.0,0.0,100.0,100.0,3111.55,R&B|Soul,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_037,Ray Charles,5,user_012,Whitney Houston,55.5,60.0,50.0,0.0,100.0,100.0,3852.07,R&B|Soul,singer,True,"Newark, New Jersey"
user_037,Ray Charles,6,user_016,Aretha Franklin,55.5,60.0,50.0,0.0,100.0,100.0,3111.55,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_037,Ray Charles,7,user_038,Marvin Gaye,55.5,60.0,50.0,0.0,100.0,100.0,3111.55,R&B|Soul,singer,True,"Washington, D.C. | Detroit, Michigan"
user_037,Ray Charles,8,user_040,Tina Turner,55.5,60.0,50.0,0.0,100.0,100.0,2768.61,R&B|Soul,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_037,Ray Charles,9,user_041,Diana Ross,55.5,60.0,50.0,0.0,100.0,100.0,3111.55,R&B|Soul,singer,True,"Detroit, Michigan"
user_037,Ray Charles,10,user_052,Adele,55.5,60.0,50.0,0.0,100.0,100.0,7699.62,R&B|Soul,singer,True,"London, England"
user_038,Marvin Gaye,1,user_016,Aretha Franklin,71.67,100.0,66.67,0.0,100.0,100.0,0.0,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_038,Marvin Gaye,2,user_010,Stevie Wonder,67.5,100.0,50.0,0.0,100.0,100.0,0.0,R&B|Soul,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_038,Marvin Gaye,3,user_041,Diana Ross,67.5,100.0,50.0,0.0,100.0,100.0,0.0,R&B|Soul,singer,True,"Detroit, Michigan"
user_038,Marvin Gaye,4,user_021,Eminem,55.0,100.0,0.0,0.0,100.0,100.0,0.0,,singer,True,"St. Joseph, Missouri | Detroit, Michigan"
user_038,Marvin Gaye,5,user_009,Mariah Carey,47.67,20.0,66.67,0.0,100.0,100.0,773.08,R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
user_038,Marvin Gaye,6,user_039,James Brown,47.67,20.0,66.67,0.0,100.0,100.0,989.28,R&B|Soul,singer,True,"Barnwell, South Carolina | Augusta, Georgia"
user_038,Marvin Gaye,7,user_052,Adele,47.67,20.0,66.67,0.0,100.0,100.0,6035.75,R&B|Soul,singer,True,"London, England"
user_038,Marvin Gaye,8,user_089,Hall Oates,47.67,20.0,66.67,0.0,100.0,100.0,710.27,R&B|Soul,singer,True,"Philadelphia, Pennsylvania"
user_038,Marvin Gaye,9,user_096,Amy Winehouse,47.67,20.0,66.67,0.0,100.0,100.0,6035.75,R&B|Soul,singer,True,"London, England"
user_038,Marvin Gaye,10,user_003,Michael Jackson,43.5,20.0,50.0,0.0,100.0,100.0,3185.4,R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_039,James Brown,1,user_054,Bruno Mars,81.74,60.0,75.0,99.94,100.0,100.0,3330.68,Funk|R&B|Soul,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_039,James Brown,2,user_011,Prince,75.5,60.0,50.0,99.98,100.0,100.0,1601.25,Funk|R&B,singer,True,"Minneapolis, Minnesota"
user_039,James Brown,3,user_010,Stevie Wonder,61.75,60.0,75.0,0.0,100.0,100.0,989.28,Funk|R&B|Soul,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_039,James Brown,4,user_009,Mariah Carey,59.67,60.0,66.67,0.0,100.0,100.0,1073.79,R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
user_039,James Brown,5,user_016,Aretha Franklin,59.67,60.0,66.67,0.0,100.0,100.0,989.28,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_039,James Brown,6,user_038,Marvin Gaye,59.67,60.0,66.67,0.0,100.0,100.0,989.28,R&B|Soul,singer,True,"Washington, D.C. | Detroit, Michigan"
user_039,James Brown,7,user_052,Adele,59.67,60.0,66.67,0.0,100.0,100.0,6636.41,R&B|Soul,singer,True,"London, England"
user_039,James Brown,8,user_089,Hall Oates,59.67,60.0,66.67,0.0,100.0,100.0,944.91,R&B|Soul,singer,True,"Philadelphia, Pennsylvania"
user_039,James Brown,9,user_096,Amy Winehouse,59.67,60.0,66.67,0.0,100.0,100.0,6636.41,R&B|Soul,singer,True,"London, England"
user_039,James Brown,10,user_003,Michael Jackson,55.5,60.0,50.0,0.0,100.0,100.0,3330.68,R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_040,Tina Turner,1,user_052,Adele,81.72,60.0,75.0,99.83,100.0,100.0,6759.66,Pop|R&B|Soul,singer,True,"London, England"
user_040,Tina Turner,2,user_010,Stevie Wonder,81.71,60.0,75.0,99.81,100.0,100.0,731.56,Pop|R&B|Soul,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_040,Tina Turner,3,user_005,Elton John,75.46,60.0,50.0,99.8,100.0,100.0,6759.66,Rock|Pop,singer,True,"Pinner, England | London, England"
user_040,Tina Turner,4,user_003,Michael Jackson,61.75,60.0,75.0,0.0,100.0,100.0,2552.34,Pop|R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_040,Tina Turner,5,user_009,Mariah Carey,61.75,60.0,75.0,0.0,100.0,100.0,1403.07,Pop|R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
user_040,Tina Turner,6,user_011,Prince,61.75,60.0,75.0,0.0,100.0,100.0,750.33,Rock|Pop|R&B,singer,True,"Minneapolis, Minnesota"
user_040,Tina Turner,7,user_012,Whitney Houston,61.75,60.0,75.0,0.0,100.0,100.0,1389.07,Pop|R&B|Soul,singer,True,"Newark, New Jersey"
user_040,Tina Turner,8,user_041,Diana Ross,61.75,60.0,75.0,0.0,100.0,100.0,731.56,Pop|R&B|Soul,singer,True,"Detroit, Michigan"
user_040,Tina Turner,9,user_054,Bruno Mars,61.75,60.0,75.0,0.0,100.0,100.0,2552.34,Pop|R&B|Soul,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_040,Tina Turner,10,user_018,Taylor Swift,61.5,80.0,50.0,0.0,100.0,100.0,407.63,Rock|Pop,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_041,Diana Ross,1,user_010,Stevie Wonder,73.75,100.0,75.0,0.0,100.0,100.0,0.0,Pop|R&B|Soul,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_041,Diana Ross,2,user_016,Aretha Franklin,67.5,100.0,50.0,0.0,100.0,100.0,0.0,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_041,Diana Ross,3,user_038,Marvin Gaye,67.5,100.0,50.0,0.0,100.0,100.0,0.0,R&B|Soul,singer,True,"Washington, D.C. | Detroit, Michigan"
user_041,Diana Ross,4,user_003,Michael Jackson,61.75,60.0,75.0,0.0,100.0,100.0,3185.4,Pop|R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_041,Diana Ross,5,user_009,Mariah Carey,61.75,60.0,75.0,0.0,100.0,100.0,773.08,Pop|R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
user_041,Diana Ross,6,user_012,Whitney Houston,61.75,60.0,75.0,0.0,100.0,100.0,758.87,Pop|R&B|Soul,singer,True,"Newark, New Jersey"
user_041,Diana Ross,7,user_040,Tina Turner,61.75,60.0,75.0,0.0,100.0,100.0,731.56,Pop|R&B|Soul,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_041,Diana Ross,8,user_052,Adele,61.75,60.0,75.0,0.0,100.0,100.0,6035.75,Pop|R&B|Soul,singer,True,"London, England"
user_041,Diana Ross,9,user_054,Bruno Mars,61.75,60.0,75.0,0.0,100.0,100.0,3185.4,Pop|R&B|Soul,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_041,Diana Ross,10,user_019,Drake,61.5,80.0,50.0,0.0,100.0,100.0,331.67,Pop|R&B,singer,True,"Toronto, Canada"
user_042,Dolly Parton,1,user_032,Paul McCartney,63.45,20.0,50.0,99.74,100.0,100.0,6479.93,Pop,singer,True,"Liverpool, England"
user_042,Dolly Parton,2,user_043,Johnny Cash,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Country,singer,True,"Kingsland, Arkansas | Nashville, Tennessee"
user_042,Dolly Parton,3,user_004,Madonna,59.31,20.0,33.33,99.88,100.0,100.0,1220.76,Pop,singer,True,"Bay City, Michigan | New York City, New York"
user_042,Dolly Parton,4,user_018,Taylor Swift,57.5,100.0,50.0,0.0,100.0,0.0,0.0,Country|Pop,singer,False,"Reading, Pennsylvania | Nashville, Tennessee"
user_042,Dolly Parton,5,user_002,Elvis Presley,47.67,20.0,66.67,0.0,100.0,100.0,316.23,Country|Pop,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_042,Dolly Parton,6,user_035,Ringo Starr,47.67,20.0,66.67,0.0,100.0,100.0,6479.93,Country|Pop,singer,True,"Liverpool, England"
user_042,Dolly Parton,7,user_034,John Lennon,43.5,20.0,50.0,0.0,100.0,100.0,6479.93,Pop,singer,True,"Liverpool, England"
user_042,Dolly Parton,8,user_044,Willie Nelson,43.5,20.0,50.0,0.0,100.0,100.0,1211.0,Country,singer,True,"Abbott, Texas | Austin, Texas"
user_042,Dolly Parton,9,user_086,The Kinks,43.5,20.0,50.0,0.0,100.0,100.0,6736.42,Pop,singer,True,"London, England"
user_042,Dolly Parton,10,user_005,Elton John,39.33,20.0,33.33,0.0,100.0,100.0,6736.42,Pop,singer,True,"Pinner, England | London, England"
user_043,Johnny Cash,1,user_018,Taylor Swift,67.5,100.0,50.0,0.0,100.0,100.0,0.0,Folk|Country,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_043,Johnny Cash,2,user_042,Dolly Parton,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Country,singer,True,"Sevierville, Tennessee | Nashville, Tennessee"
user_043,Johnny Cash,3,user_002,Elvis Presley,47.67,20.0,66.67,0.0,100.0,100.0,316.23,Country|Rock and Roll,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_043,Johnny Cash,4,user_015,Bob Dylan,39.33,20.0,33.33,0.0,100.0,100.0,1220.76,Folk,singer,True,"Duluth, Minnesota | New York City, New York"
user_043,Johnny Cash,5,user_030,Bruce Springsteen,39.33,20.0,33.33,0.0,100.0,100.0,1181.74,Folk,singer,True,"Freehold, New Jersey"
user_043,Johnny Cash,6,user_035,Ringo Starr,39.33,20.0,33.33,0.0,100.0,100.0,6479.93,Country,singer,True,"Liverpool, England"
user_043,Johnny Cash,7,user_044,Willie Nelson,39.33,20.0,33.33,0.0,100.0,100.0,1211.0,Country,singer,True,"Abbott, Texas | Austin, Texas"
user_043,Johnny Cash,8,user_050,Joni Mitchell,39.33,20.0,33.33,0.0,100.0,100.0,2617.34,Folk,singer,True,"Fort Macleod, Canada"
user_043,Johnny Cash,9,user_037,Ray Charles,37.25,20.0,25.0,0.0,100.0,100.0,3171.21,Country,singer,True,"Albany, Georgia | Seattle, Washington"
user_043,Johnny Cash,10,user_003,Michael Jackson,31.0,20.0,0.0,0.0,100.0,100.0,2858.93,,singer,True,"Gary, Indiana | Los Angeles, California"
user_044,Willie Nelson,1,user_005,Elton John,50.7,20.0,0.0,98.52,100.0,100.0,7910.4,,singer,True,"Pinner, England | London, England"
user_044,Willie Nelson,2,user_042,Dolly Parton,43.5,20.0,50.0,0.0,100.0,100.0,1211.0,Country,singer,True,"Sevierville, Tennessee | Nashville, Tennessee"
user_044,Willie Nelson,3,user_002,Elvis Presley,39.33,20.0,33.33,0.0,100.0,100.0,900.85,Country,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_044,Willie Nelson,4,user_035,Ringo Starr,39.33,20.0,33.33,0.0,100.0,100.0,7647.35,Country,singer,True,"Liverpool, England"
user_044,Willie Nelson,5,user_043,Johnny Cash,39.33,20.0,33.33,0.0,100.0,100.0,1211.0,Country,singer,True,"Kingsland, Arkansas | Nashville, Tennessee"
user_044,Willie Nelson,6,user_018,Taylor Swift,37.25,20.0,25.0,0.0,100.0,100.0,1211.0,Country,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_044,Willie Nelson,7,user_037,Ray Charles,37.25,20.0,25.0,0.0,100.0,100.0,2847.83,Country,singer,True,"Albany, Georgia | Seattle, Washington"
user_044,Willie Nelson,8,user_003,Michael Jackson,31.0,20.0,0.0,0.0,100.0,100.0,1971.48,,singer,True,"Gary, Indiana | Los Angeles, California"
user_044,Willie Nelson,9,user_004,Madonna,31.0,20.0,0.0,0.0,100.0,100.0,2431.61,,singer,True,"Bay City, Michigan | New York City, New York"
user_044,Willie Nelson,10,user_006,Led Zeppelin,31.0,20.0,0.0,0.0,100.0,100.0,7910.4,,singer,True,"London, England"
user_045,Bob Marley,1,user_065,Snoop Dogg,39.33,20.0,33.33,0.0,100.0,100.0,4457.62,Reggae,singer,True,"Long Beach, California"
user_045,Bob Marley,2,user_020,Rihanna,37.25,20.0,25.0,0.0,100.0,100.0,2537.77,Reggae,singer,True,"Saint Michael, Barbados | New York City, New York"
user_045,Bob Marley,3,user_002,Elvis Presley,31.0,20.0,0.0,0.0,100.0,100.0,2310.43,,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_045,Bob Marley,4,user_003,Michael Jackson,31.0,20.0,0.0,0.0,100.0,100.0,4468.96,,singer,True,"Gary, Indiana | Los Angeles, California"
user_045,Bob Marley,5,user_004,Madonna,31.0,20.0,0.0,0.0,100.0,100.0,2537.77,,singer,True,"Bay City, Michigan | New York City, New York"
user_045,Bob Marley,6,user_005,Elton John,31.0,20.0,0.0,0.0,100.0,100.0,7534.9,,singer,True,"Pinner, England | London, England"
user_045,Bob Marley,7,user_006,Led Zeppelin,31.0,20.0,0.0,0.0,100.0,100.0,7534.9,,singer,True,"London, England"
user_045,Bob Marley,8,user_007,Rolling Stones,31.0,20.0,0.0,0.0,100.0,100.0,7534.9,,singer,True,"London, England"
user_045,Bob Marley,9,user_009,Mariah Carey,31.0,20.0,0.0,0.0,100.0,100.0,2537.77,,singer,True,"Huntington, New York | New York City, New York"
user_045,Bob Marley,10,user_010,Stevie Wonder,31.0,20.0,0.0,0.0,100.0,100.0,2766.95,,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_046,Jimi Hendrix,1,user_007,Rolling Stones,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Rock|Blues Rock,singer,True,"London, England"
user_046,Jimi Hendrix,2,user_005,Elton John,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Rock,singer,True,"Pinner, England | London, England"
user_046,Jimi Hendrix,3,user_006,Led Zeppelin,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Blues Rock,singer,True,"London, England"
user_046,Jimi Hendrix,4,user_014,Queen,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Rock,singer,True,"London, England"
user_046,Jimi Hendrix,5,user_047,Eric Clapton,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Rock,singer,True,"Ripley, England | London, England"
user_046,Jimi Hendrix,6,user_085,The Who,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Rock,singer,True,"London, England"
user_046,Jimi Hendrix,7,user_086,The Kinks,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Rock,singer,True,"London, England"
user_046,Jimi Hendrix,8,user_013,David Bowie,55.0,100.0,0.0,0.0,100.0,100.0,0.0,,singer,True,"London, England"
user_046,Jimi Hendrix,9,user_052,Adele,55.0,100.0,0.0,0.0,100.0,100.0,0.0,,singer,True,"London, England"
user_046,Jimi Hendrix,10,user_053,Ed Sheeran,55.0,100.0,0.0,0.0,100.0,100.0,0.0,,singer,True,"Halifax, England | London, England"
user_047,Eric Clapton,1,user_007,Rolling Stones,67.5,100.0,50.0,0.0,100.0,100.0,0.0,Rock,singer,True,"London, England"
user_047,Eric Clapton,2,user_085,The Who,67.5,100.0,50.0,0.0,100.0,100.0,0.0,Rock,singer,True,"London, England"
user_047,Eric Clapton,3,user_086,The Kinks,67.5,100.0,50.0,0.0,100.0,100.0,0.0,Rock,singer,True,"London, England"
user_047,Eric Clapton,4,user_005,Elton John,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Rock,singer,True,"Pinner, England | London, England"
user_047,Eric Clapton,5,user_014,Queen,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Rock,singer,True,"London, England"
user_047,Eric Clapton,6,user_046,Jimi Hendrix,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Rock,singer,True,"Seattle, Washington | London, England"
user_047,Eric Clapton,7,user_032,Paul McCartney,61.5,80.0,50.0,0.0,100.0,100.0,286.91,Rock,singer,True,"Liverpool, England"
user_047,Eric Clapton,8,user_034,John Lennon,61.5,80.0,50.0,0.0,100.0,100.0,286.91,Rock,singer,True,"Liverpool, England"
user_047,Eric Clapton,9,user_015,Bob Dylan,59.67,60.0,66.67,0.0,100.0,100.0,5570.24,Rock|Blues,singer,True,"Duluth, Minnesota | New York City, New York"
user_047,Eric Clapton,10,user_029,U2,57.33,80.0,33.33,0.0,100.0,100.0,463.33,Rock,singer,True,"Dublin, Ireland"
user_048,Carlos Santana,1,user_067,Tupac Shakur,75.0,100.0,0.0,99.98,100.0,100.0,13.43,,singer,True,"East Harlem, New York | Oakland, California"
user_048,Carlos Santana,2,user_075,Green Day,55.0,100.0,0.0,0.0,100.0,100.0,16.75,,singer,True,"Berkeley, California"
user_048,Carlos Santana,3,user_006,Led Zeppelin,51.33,60.0,33.33,0.0,100.0,100.0,8616.45,Blues Rock,singer,True,"London, England"
user_048,Carlos Santana,4,user_007,Rolling Stones,51.33,60.0,33.33,0.0,100.0,100.0,8616.45,Blues Rock,singer,True,"London, England"
user_048,Carlos Santana,5,user_025,AC DC,51.33,60.0,33.33,0.0,100.0,100.0,11947.37,Blues Rock,singer,True,"Sydney, Australia"
user_048,Carlos Santana,6,user_046,Jimi Hendrix,51.33,60.0,33.33,0.0,100.0,100.0,8616.45,Blues Rock,singer,True,"Seattle, Washington | London, England"
user_048,Carlos Santana,7,user_078,Aerosmith,51.33,60.0,33.33,0.0,100.0,100.0,4333.95,Blues Rock,singer,True,"Boston, Massachusetts"
user_048,Carlos Santana,8,user_084,The Doors,51.33,60.0,33.33,0.0,100.0,100.0,558.96,Blues Rock,singer,True,"Los Angeles, California"
user_048,Carlos Santana,9,user_049,Neil Young,49.0,80.0,0.0,0.0,100.0,100.0,287.75,,singer,True,"Toronto, Canada | California, USA"
user_048,Carlos Santana,10,user_002,Elvis Presley,43.0,60.0,0.0,0.0,100.0,100.0,2894.83,,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_049,Neil Young,1,user_033,George Harrison,59.67,60.0,66.67,0.0,100.0,100.0,8277.51,Rock|Folk Rock,singer,True,"Liverpool, England"
user_049,Neil Young,2,user_056,Katy Perry,57.33,80.0,33.33,0.0,100.0,100.0,321.0,Rock,singer,True,"Santa Barbara, California | Los Angeles, California"
user_049,Neil Young,3,user_087,The Beach Boys,57.33,80.0,33.33,0.0,100.0,100.0,332.56,Rock,singer,True,"Hawthorne, California"
user_049,Neil Young,4,user_097,Lana Del Rey,57.33,80.0,33.33,0.0,100.0,100.0,321.0,Rock,singer,True,"New York City, New York | Los Angeles, California"
user_049,Neil Young,5,user_005,Elton John,51.33,60.0,33.33,0.0,100.0,100.0,8563.58,Rock,singer,True,"Pinner, England | London, England"
user_049,Neil Young,6,user_007,Rolling Stones,51.33,60.0,33.33,0.0,100.0,100.0,8563.58,Rock,singer,True,"London, England"
user_049,Neil Young,7,user_014,Queen,51.33,60.0,33.33,0.0,100.0,100.0,8563.58,Rock,singer,True,"London, England"
user_049,Neil Young,8,user_015,Bob Dylan,51.33,60.0,33.33,0.0,100.0,100.0,3918.7,Rock,singer,True,"Duluth, Minnesota | New York City, New York"
user_049,Neil Young,9,user_029,U2,51.33,60.0,33.33,0.0,100.0,100.0,8117.54,Rock,singer,True,"Dublin, Ireland"
user_049,Neil Young,10,user_030,Bruce Springsteen,51.33,60.0,33.33,0.0,100.0,100.0,3905.36,Rock,singer,True,"Freehold, New Jersey"
user_050,Joni Mitchell,1,user_018,Taylor Swift,55.5,60.0,50.0,0.0,100.0,100.0,2617.34,Folk|Pop,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_050,Joni Mitchell,2,user_002,Elvis Presley,51.33,60.0,33.33,0.0,100.0,100.0,2491.08,Pop,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_050,Joni Mitchell,3,user_004,Madonna,51.33,60.0,33.33,0.0,100.0,100.0,3202.38,Pop,singer,True,"Bay City, Michigan | New York City, New York"
user_050,Joni Mitchell,4,user_005,Elton John,51.33,60.0,33.33,0.0,100.0,100.0,7118.23,Pop,singer,True,"Pinner, England | London, England"
user_050,Joni Mitchell,5,user_009,Mariah Carey,51.33,60.0,33.33,0.0,100.0,100.0,3202.38,Pop,singer,True,"Huntington, New York | New York City, New York"
user_050,Joni Mitchell,6,user_013,David Bowie,51.33,60.0,33.33,0.0,100.0,100.0,7118.23,Pop,singer,True,"London, England"
user_050,Joni Mitchell,7,user_014,Queen,51.33,60.0,33.33,0.0,100.0,100.0,7118.23,Pop,singer,True,"London, England"
user_050,Joni Mitchell,8,user_015,Bob Dylan,51.33,60.0,33.33,0.0,100.0,100.0,3202.38,Folk,singer,True,"Duluth, Minnesota | New York City, New York"
user_050,Joni Mitchell,9,user_017,Beyoncé,51.33,60.0,33.33,0.0,100.0,100.0,2687.36,Pop,singer,True,"Houston, Texas"
user_050,Joni Mitchell,10,user_019,Drake,51.33,60.0,33.33,0.0,100.0,100.0,2655.82,Pop,singer,True,"Toronto, Canada"
user_052,Adele,1,user_096,Amy Winehouse,71.67,100.0,66.67,0.0,100.0,100.0,0.0,R&B|Soul,singer,True,"London, England"
user_052,Adele,2,user_040,Tina Turner,69.72,20.0,75.0,99.83,100.0,100.0,6759.66,Pop|R&B|Soul,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_052,Adele,3,user_053,Ed Sheeran,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Pop,singer,True,"Halifax, England | London, England"
user_052,Adele,4,user_099,Dua Lipa,61.33,100.0,33.33,0.0,100.0,80.0,0.0,Pop,singer,False,"London, England"
user_052,Adele,5,user_003,Michael Jackson,49.75,20.0,75.0,0.0,100.0,100.0,8755.32,Pop|R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_052,Adele,6,user_012,Whitney Houston,49.75,20.0,75.0,0.0,100.0,100.0,5580.0,Pop|R&B|Soul,singer,True,"Newark, New Jersey"
user_052,Adele,7,user_054,Bruno Mars,49.75,20.0,75.0,0.0,100.0,100.0,8755.32,Pop|R&B|Soul,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_052,Adele,8,user_016,Aretha Franklin,47.67,20.0,66.67,0.0,100.0,100.0,6035.75,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_052,Adele,9,user_019,Drake,47.67,20.0,66.67,0.0,100.0,100.0,5712.72,Pop|R&B,singer,True,"Toronto, Canada"
user_052,Adele,10,user_038,Marvin Gaye,47.67,20.0,66.67,0.0,100.0,100.0,6035.75,R&B|Soul,singer,True,"Washington, D.C. | Detroit, Michigan"
user_053,Ed Sheeran,1,user_052,Adele,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Pop,singer,True,"London, England"
user_053,Ed Sheeran,2,user_099,Dua Lipa,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Pop,singer,True,"London, England"
user_053,Ed Sheeran,3,user_014,Queen,62.33,100.0,33.33,0.0,100.0,90.0,0.0,Pop,singer,False,"London, England"
user_053,Ed Sheeran,4,user_033,George Harrison,57.33,80.0,33.33,0.0,100.0,100.0,286.91,Pop,singer,True,"Liverpool, England"
user_053,Ed Sheeran,5,user_034,John Lennon,57.33,80.0,33.33,0.0,100.0,100.0,286.91,Pop,singer,True,"Liverpool, England"
user_053,Ed Sheeran,6,user_046,Jimi Hendrix,55.0,100.0,0.0,0.0,100.0,100.0,0.0,,singer,True,"Seattle, Washington | London, England"
user_053,Ed Sheeran,7,user_017,Beyoncé,51.33,60.0,33.33,0.0,100.0,100.0,7803.22,Pop,singer,True,"Houston, Texas"
user_053,Ed Sheeran,8,user_019,Drake,51.33,60.0,33.33,0.0,100.0,100.0,5712.72,Pop,singer,True,"Toronto, Canada"
user_053,Ed Sheeran,9,user_022,Kanye West,51.33,60.0,33.33,0.0,100.0,100.0,6352.77,Pop,singer,True,"Atlanta, Georgia | Chicago, Illinois"
user_053,Ed Sheeran,10,user_055,Lady Gaga,51.33,60.0,33.33,0.0,100.0,100.0,5570.24,Pop,singer,True,"New York City, New York"
user_054,Bruno Mars,1,user_003,Michael Jackson,73.75,100.0,75.0,0.0,100.0,100.0,0.0,Pop|R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_054,Bruno Mars,2,user_011,Prince,69.74,20.0,75.0,99.95,100.0,100.0,2448.22,Funk|Pop|R&B,singer,True,"Minneapolis, Minnesota"
user_054,Bruno Mars,3,user_039,James Brown,69.74,20.0,75.0,99.94,100.0,100.0,3330.68,Funk|R&B|Soul,singer,True,"Barnwell, South Carolina | Augusta, Georgia"
user_054,Bruno Mars,4,user_058,Ariana Grande,67.5,100.0,50.0,0.0,100.0,100.0,0.0,Pop|R&B,singer,True,"Boca Raton, Florida | Los Angeles, California"
user_054,Bruno Mars,5,user_056,Katy Perry,61.25,100.0,25.0,0.0,100.0,100.0,0.0,Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_054,Bruno Mars,6,user_098,Billie Eilish,61.25,100.0,25.0,0.0,100.0,100.0,0.0,Pop,singer,True,"Los Angeles, California"
user_054,Bruno Mars,7,user_009,Mariah Carey,49.75,20.0,75.0,0.0,100.0,100.0,3935.54,Pop|R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
user_054,Bruno Mars,8,user_012,Whitney Houston,49.75,20.0,75.0,0.0,100.0,100.0,3921.23,Pop|R&B|Soul,singer,True,"Newark, New Jersey"
user_054,Bruno Mars,9,user_040,Tina Turner,49.75,20.0,75.0,0.0,100.0,100.0,2552.34,Pop|R&B|Soul,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_054,Bruno Mars,10,user_052,Adele,49.75,20.0,75.0,0.0,100.0,100.0,8755.32,Pop|R&B|Soul,singer,True,"London, England"
user_055,Lady Gaga,1,user_004,Madonna,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Pop|Dance,singer,True,"Bay City, Michigan | New York City, New York"
user_055,Lady Gaga,2,user_020,Rihanna,67.5,100.0,50.0,0.0,100.0,100.0,0.0,Pop|Dance,singer,True,"Saint Michael, Barbados | New York City, New York"
user_055,Lady Gaga,3,user_009,Mariah Carey,63.33,100.0,33.33,0.0,100.0,100.0,0.0,Pop,singer,True,"Huntington, New York | New York City, New York"
user_055,Lady Gaga,4,user_063,Nicki Minaj,63.33,100.0,33.33,0.0,100.0,100.0,13.17,Pop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_055,Lady Gaga,5,user_012,Whitney Houston,61.25,100.0,25.0,0.0,100.0,100.0,14.35,Pop,singer,True,"Newark, New Jersey"
user_055,Lady Gaga,6,user_003,Michael Jackson,55.5,60.0,50.0,0.0,100.0,100.0,3935.54,Pop|Dance,singer,True,"Gary, Indiana | Los Angeles, California"
user_055,Lady Gaga,7,user_095,Björk,55.5,60.0,50.0,0.0,100.0,100.0,4202.86,Electronic|Pop,singer,True,"Reykjavík, Iceland"
